id,Lat,Lng,Kingdom,Phylum,Class,Order,Family,Name,Year,Habitat
13998,22.25272,114.132,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta labio,1997,Rocky shore
13999,22.25272,114.132,Chromista,Ochrophyta,Phaeophyceae,Ralfsiales,Ralfsiaceae,Neoralfsia expansa,1997,Rocky shore
14000,22.25272,114.132,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita albicilla,1997,Rocky shore
14001,22.25272,114.132,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1997,Rocky shore
14002,22.28054,114.2997,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana toreuma,1997,Rocky shore
14003,22.28054,114.2997,Plantae,Rhodophyta,Florideophyceae,Hildenbrandiales,Hildenbrandiaceae,Hildenbrandia occidentalis,1997,Rocky shore
14004,22.28054,114.2997,Plantae,Rhodophyta,Florideophyceae,Hildenbrandiales,Hildenbrandiaceae,Hildenbrandia rubra,1997,Rocky shore
14005,22.28054,114.2997,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1997,Rocky shore
14006,22.28054,114.2997,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta labio,1997,Rocky shore
14007,22.28054,114.2997,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita albicilla,1997,Rocky shore
14008,22.28054,114.2997,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1997,Rocky shore
14009,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Aphanocapsa sesciacensis,1997,Rocky shore
14010,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus cohaerens,1997,Rocky shore
14011,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus minor,1997,Rocky shore
14012,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus minutus,1997,Rocky shore
14013,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus pallidus,1997,Rocky shore
14014,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa atrata,1997,Rocky shore
14015,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa coracina,1997,Rocky shore
14016,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa gelatinosa,1997,Rocky shore
14017,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa luteofusca,1997,Rocky shore
14018,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa punctata,1997,Rocky shore
14019,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa stegophila,1997,Rocky shore
14020,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa stegophila var. crass,1997,Rocky shore
14021,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsopsis crepidinum,1997,Rocky shore
14022,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Gloeothece samoensis,1997,Rocky shore
14023,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Gloeothece samoensis var. major,1997,Rocky shore
14024,22.44738,114.1777,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Limnococcus limneticus,1997,Rocky shore
14025,22.20698,114.258,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1997,Rocky shore
14026,22.20698,114.258,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Megabalanus volcano,1997,Rocky shore
14027,22.20698,114.258,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta labio,1997,Rocky shore
14028,22.20698,114.258,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1997,Rocky shore
14029,22.20698,114.258,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Reishia luteostoma,1997,Rocky shore
14030,22.20698,114.258,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum hemiphyllum,1997,Rocky shore
14031,22.22225,114.1255,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1997,Rocky shore
14032,22.3556,114.0606,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1997,Rocky shore
14033,22.45242,114.2991,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1997,Rocky shore
14034,22.54459,114.2991,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1997,Rocky shore
14035,22.55463,114.2868,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1997,Rocky shore
14036,22.54311,114.4402,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura japonica,1997,Rocky shore
14037,22.54337,114.4186,Animalia,Mollusca,Bivalvia,Arcoida,Arcidae,Barbatia virescens,1997,Rocky shore
14038,22.20689,114.2555,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia mitchelliae,1997,Rocky shore
14039,22.20689,114.2555,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Petalonia binghamiae,1997,Rocky shore
14040,22.20689,114.2555,Plantae,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Pyropia suborbiculata,1997,Rocky shore
14041,22.20689,114.2555,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva sp.,1997,Rocky shore
14042,22.20734,114.2609,Animalia,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Leptochelia aff. savignyi,1998,Rocky shore
14043,22.20734,114.2609,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaidae,Zeuxo zorro,1998,Rocky shore
14044,22.4381,114.1976,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1998,Rocky shore
14045,22.44589,114.1794,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1998,Rocky shore
14046,22.46713,114.3646,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1998,Rocky shore
14047,22.28055,114.3018,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina pilulifera,1998,Rocky shore
14048,22.28055,114.3018,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium pusillum,1998,Rocky shore
14049,22.28055,114.3018,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina spp.,1998,Rocky shore
14050,22.28055,114.3018,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia sp.,1998,Rocky shore
14051,22.28055,114.3018,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum hemiphyllum,1998,Rocky shore
14052,22.28055,114.3018,Animalia,Mollusca,Gastropoda,,Turbinidae,Turbo cornutus,1998,Rocky shore
14053,22.21393,114.197,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14054,22.21393,114.197,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana toreuma,1998,Rocky shore
14055,22.21393,114.197,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14056,22.21393,114.197,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14057,22.21393,114.197,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14058,22.21393,114.197,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14059,22.21393,114.197,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14060,22.23046,114.1982,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14061,22.23046,114.1982,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14062,22.28135,114.2385,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14063,22.28135,114.2385,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14064,22.20399,114.2585,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Taeniura meyeni,1998,Rocky shore
14065,22.53366,114.4357,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Taeniura meyeni,1998,Rocky shore
14066,22.20658,114.2598,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14067,22.20658,114.2598,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14068,22.20658,114.2598,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14069,22.20658,114.2598,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14070,22.20658,114.2598,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14071,22.20658,114.2598,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14072,22.20658,114.2598,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14073,22.20658,114.2598,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais spp.,1998,Rocky shore
14074,22.22933,114.161,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14075,22.22933,114.161,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14076,22.22933,114.161,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14077,22.22933,114.161,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14078,22.22933,114.161,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14079,22.22933,114.161,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Septifer virgatus,1998,Rocky shore
14080,22.22933,114.161,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14081,22.22933,114.161,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14082,22.22933,114.161,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais spp.,1998,Rocky shore
14083,22.22952,114.2563,Chromista,Ochrophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes sp.1,1998,Rocky shore
14084,22.22952,114.2563,Chromista,Ochrophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes sp.2,1998,Rocky shore
14085,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Rivulariaceae,Calothrix sp.,1998,Rocky shore
14086,22.22952,114.2563,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14087,22.22952,114.2563,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14088,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Dermocarpellaceae,Dermocarpa sp.,1998,Rocky shore
14089,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsopsis crepidinum,1998,Rocky shore
14090,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Gloeocapsopsis pleurocapsoides,1998,Rocky shore
14091,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Leptolyngbya fragilis,1998,Rocky shore
14092,22.22952,114.2563,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula sp.1,1998,Rocky shore
14093,22.22952,114.2563,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula sp.2,1998,Rocky shore
14094,22.22952,114.2563,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita spp.,1998,Rocky shore
14095,22.22952,114.2563,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria sp.,1998,Rocky shore
14096,22.22952,114.2563,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14097,22.22952,114.2563,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14098,22.22952,114.2563,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Septifer virgatus,1998,Rocky shore
14099,22.22952,114.2563,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14100,22.22952,114.2563,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14101,22.22952,114.2563,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais spp.,1998,Rocky shore
14102,22.22952,114.2563,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14103,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Gloeocapsopsis magma,1998,Rocky shore
14104,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Gloeocapsopsis pleurocapsoides,1998,Rocky shore
14105,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Rivulariaceae,Calothrix sp.,1998,Rocky shore
14106,22.28155,114.2376,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14107,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Dermocarpellaceae,Dermocarpa sp.,1998,Rocky shore
14108,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Entophysalis deusta,1998,Rocky shore
14109,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Entophysalidaceae,Entophysalis sp.,1998,Rocky shore
14110,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsopsis crepidinum,1998,Rocky shore
14111,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Leptolyngbya fragilis,1998,Rocky shore
14112,22.28155,114.2376,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14113,22.28155,114.2376,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula sp.2,1998,Rocky shore
14114,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Oscillatoria limosa,1998,Rocky shore
14115,22.28155,114.2376,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14116,22.28155,114.2376,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14117,22.28155,114.2376,Plantae,Chlorophyta,Chlorophyceae,Chaetopeltidales,Chaetopeltidaceae,Pseudulvella applanata,1998,Rocky shore
14118,22.28155,114.2376,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14119,22.28155,114.2376,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14120,22.28155,114.2376,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14121,22.28155,114.2376,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais spp.,1998,Rocky shore
14122,22.28155,114.2376,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Xenococcaceae,Xenococcus sp.,1998,Rocky shore
14123,22.2863,114.1168,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14124,22.2863,114.1168,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14125,22.2863,114.1168,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida pygmaea,1998,Rocky shore
14126,22.2863,114.1168,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14127,22.2863,114.1168,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Septifer virgatus,1998,Rocky shore
14128,22.2863,114.1168,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14129,22.2863,114.1168,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1998,Rocky shore
14130,22.2863,114.1168,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14131,22.2863,114.1168,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais spp.,1998,Rocky shore
14132,22.2863,114.1168,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Liolophura japonica,1998,Rocky shore
14133,22.28135,114.2385,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14134,22.20689,114.2555,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1998,Rocky shore
14135,22.20689,114.2555,Animalia,Mollusca,Gastropoda,,Turbinidae,Lunella coronata,1998,Rocky shore
14136,22.20689,114.2555,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14137,22.20744,114.2598,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Saccostrea cucullata,1998,Rocky shore
14138,22.20736,114.261,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14139,22.20736,114.261,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta labio,1998,Rocky shore
14140,22.20736,114.261,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria sirius,1998,Rocky shore
14141,22.27158,114.0039,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana toreuma,1998,Rocky shore
14142,22.27158,114.0039,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita albicilla,1998,Rocky shore
14143,22.27158,114.0039,Animalia,Mollusca,Gastropoda,unassigned_Caenogastropoda,Planaxidae,Planaxis sulcatus,1998,Rocky shore
14144,22.27158,114.0039,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14145,22.27915,114.2997,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana grata,1998,Rocky shore
14146,22.27915,114.2997,Animalia,Mollusca,Gastropoda,,Nacellidae,Cellana toreuma,1998,Rocky shore
14147,22.27915,114.2997,Animalia,Mollusca,Gastropoda,,Lottiidae,Patelloida saccharina,1998,Rocky shore
14148,22.27915,114.2997,Animalia,Mollusca,Gastropoda,,Siphonariidae,Siphonaria japonica,1998,Rocky shore
14149,22.20638,114.2541,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14150,22.20725,114.2608,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14151,22.43467,114.2469,Animalia,Arthropoda,Maxillopoda,Ibliformes,Iblidae,Ibla cumingi,1998,Rocky shore
14152,22.45378,114.2326,Animalia,Arthropoda,Maxillopoda,Ibliformes,Iblidae,Ibla cumingi,1998,Rocky shore
14153,22.20593,114.2551,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynoides daguilarensis,1998,Rocky shore
14154,22.20593,114.2555,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynoides daguilarensis,1998,Rocky shore
14155,22.20678,114.2604,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynoides daguilarensis,1998,Rocky shore
14156,22.20809,114.2612,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynoides daguilarensis,1998,Rocky shore
14157,22.20767,114.2611,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ergalatax contracta,1998,Rocky shore
14158,22.20424,114.2571,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Drupella margariticola,1998,Rocky shore
14159,22.20739,114.261,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Grapsus albolineatus,1998,Rocky shore
14160,22.20739,114.261,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes togoi,1998,Rocky shore
14161,22.27781,114.3134,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus torrefactus,1998,Rocky shore
14162,22.27781,114.3134,Animalia,Mollusca,Gastropoda,,Turbinidae,Turbo cornutus,1998,Rocky shore
14163,22.27799,114.314,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina gymnospora,1998,Rocky shore
14164,22.27799,114.314,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum hemiphyllum,1998,Rocky shore
14165,22.278,114.3014,Chromista,Ochrophyta,Phaeophyceae,Ishigeales,Ishigeaceae,Ishige foliacea,1998,Rocky shore
14166,22.278,114.3014,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum serratifolium,1998,Rocky shore
14167,22.30531,114.2942,Animalia,Cnidaria,Anthozoa,Zoantharia,Zoanthidae,Zoanthus pacificus,1998,Rocky shore
14168,22.30531,114.2941,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum hemiphyllum,1998,Rocky shore
14169,22.30787,114.2907,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14170,22.30787,114.2907,Animalia,Mollusca,Gastropoda,,Nacellidae?,Cellana toreuma,1998,Rocky shore
14171,22.30787,114.2907,Animalia,Mollusca,Gastropoda,,Tegulidae,Chlorostoma rustica,1998,Rocky shore
14172,22.30787,114.2907,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Echinolittorina malaccana,1998,Rocky shore
14173,22.30787,114.2907,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Echinolittorina vidua,1998,Rocky shore
14174,22.30787,114.2907,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta australis,1998,Rocky shore
14175,22.30787,114.2907,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita albicilla,1998,Rocky shore
14176,22.30787,114.2907,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Peasiella spp.,1998,Rocky shore
14177,22.30787,114.2907,Animalia,Mollusca,Gastropoda,unassigned_Caenogastropoda,Planaxidae,Planaxis sulcatus,1998,Rocky shore
14178,22.30787,114.2907,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Reishia clavigera,1998,Rocky shore
14179,22.30787,114.2907,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Saccostrea cucullata,1998,Rocky shore
14180,22.30787,114.2907,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
14181,22.30811,114.2953,Animalia,Mollusca,Gastropoda,,Tegulidae,Tectus maximus,1998,Rocky shore
14182,22.30811,114.2953,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Atergatis integerrimus,1998,Rocky shore
14183,22.30811,114.2953,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas coarctatus,1998,Rocky shore
14184,22.31075,114.3,Animalia,Mollusca,Gastropoda,,Tegulidae,Tectus maximus,1998,Rocky shore
14185,22.31075,114.3,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Atergatis integerrimus,1998,Rocky shore
14186,22.31075,114.3,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Atergatis reticulatus,1998,Rocky shore
14187,22.31076,114.3001,Animalia,Mollusca,Gastropoda,,Turbinidae,Astralium rhodostoma,1998,Rocky shore
14188,22.31076,114.3001,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Atergatis floridus,1998,Rocky shore
14189,22.31076,114.3001,Animalia,Mollusca,Gastropoda,,Turbinidae,Turbo cornutus,1998,Rocky shore
14190,22.31104,114.319,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Stichopus sp.,1998,Rocky shore
14191,22.31106,114.2991,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris crassispina,1998,Rocky shore
14192,22.31106,114.2991,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus torrefactus,1998,Rocky shore
14193,22.316,114.2908,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita prymna,1998,Rocky shore
14194,22.316,114.2908,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus torrefactus,1998,Rocky shore
14195,22.32055,114.2876,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum hemiphyllum,1998,Rocky shore
14196,22.32099,114.2855,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipedidae,Capitulum mitella,1998,Rocky shore
14197,22.32099,114.2855,Animalia,Mollusca,Gastropoda,,Nacellidae?,Cellana toreuma,1998,Rocky shore
14198,22.32099,114.2855,Animalia,Mollusca,Gastropoda,,Tegulidae,Chlorostoma rustica,1998,Rocky shore
14199,22.32099,114.2855,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Echinolittorina malaccana,1998,Rocky shore
14200,22.32099,114.2855,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Echinolittorina vidua,1998,Rocky shore
14201,22.32099,114.2855,Animalia,Mollusca,Gastropoda,,Trochidae,Monodonta australis,1998,Rocky shore
14202,22.32099,114.2855,Animalia,Mollusca,Gastropoda,Cycloneritimorpha,Neritidae,Nerita albicilla,1998,Rocky shore
14203,22.32099,114.2855,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Peasiella spp.,1998,Rocky shore
14204,22.32099,114.2855,Animalia,Mollusca,Gastropoda,unassigned_Caenogastropoda,Planaxidae,Planaxis sulcatus,1998,Rocky shore
14205,22.32099,114.2855,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Reishia clavigera,1998,Rocky shore
14206,22.32099,114.2855,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Saccostrea cucullata,1998,Rocky shore
14207,22.32099,114.2855,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1998,Rocky shore
